P_USER,P_CUR_ORG,TU_DON_VI,DEN_DON_VI,FROM_DATE,TO_DATE,TEN_TAP_DOAN,VNM_LOGO,SOURCE,DOCUMENT_NUMBER,CURRENCY,STATUS,JOURNAL,PREIOD,CREATION_DATE,USER_NAME,REFERENCE,LINE,SEGMENT1,SEGMENT3,SEGMENT6,SEGMENT7,SEGMENT9,SEGMENT10,ENTERED_DR,ENTERED_CR,DOC_NUM,ACTUAL_FLAG,BATCH_NAME,INV_VOUCHER_NO,EFFECTIVE_DATE,SEGMENT2,SEGMENT4,SEGMENT5,SEGMENT8,ACCOUNTED_DR,ACCOUNTED_CR,JL_DESCRIPTION,EXTRA_COL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,242,627700,MH33,07XXXX,152607669.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,242,627800,MN01,01XXXX,213902618.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,242,627800,MN01,07PROU,213902618.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,242,627800,MP04,02XXXX,290070216.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627100,MA11,07XXXX,52634946.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627100,MA21,02XXXX,116915578.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627100,MA21,07XXXX,116915578.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627100,MA51,05XXXX,149386549.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627100,MA51,06XXXX,149386549.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627400,MD01,02XXXX,122745940.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627400,MD01,05XXXX,122745940.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627400,MD02,03XXXX,71110087.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH01,07XXXX,182472843.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH01,05XXXX,182472843.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH02,01XXXX,120682467.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627200,MB03,03XXXX,316203647.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627200,MB05,04XXXX,186277723.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627200,MB05,01XXXX,186277723.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627200,MB06,04XXXX,255823285.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627200,MB06,02XXXX,255823285.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH14,07PROU,347195035.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH14,06XXXX,347195035.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH40,05XXXX,195194417.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH43,07XXXX,63559185.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH13,07XXXX,85691428.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH11,02XXXX,270227846.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627300,MC02,04XXXX,164411190.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627300,MC02,06XXXX,164411190.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627300,MC05,04XXXX,369081080.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627300,MC05,07XXXX,369081080.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH33,05XXXX,380307938.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627700,MH33,07PROU,380307938.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627800,MN01,05XXXX,375253656.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627800,MN01,07PROU,375253656.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,243,627800,MP04,02XXXX,97773702.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627100,MA11,08XXXX,76639386.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627100,MA21,04XXXX,264044397.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627100,MA21,08XXXX,264044397.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627100,MA51,07XXXX,180713553.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627400,MD01,08XXXX,77501413.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627400,MD02,04XXXX,307953315.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627400,MD02,02XXXX,307953315.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH01,03XXXX,158664713.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH01,08XXXX,158664713.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH02,03XXXX,263219103.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH02,08XXXX,263219103.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627200,MB03,02XXXX,373833756.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627200,MB05,02XXXX,164206334.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627200,MB06,05XXXX,269487784.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627200,MB06,07XXXX,269487784.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH14,07PROU,244352985.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH14,08XXXX,244352985.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH40,01XXXX,281396044.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH40,07XXXX,281396044.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH43,06XXXX,154364820.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH13,06XXXX,302972766.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH13,08XXXX,302972766.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH11,05XXXX,149640853.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627300,MC02,05XXXX,210495901.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627300,MC02,07XXXX,210495901.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627300,MC05,07XXXX,200096943.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH33,02XXXX,385249568.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627700,MH33,05XXXX,385249568.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627800,MN01,07PROU,230784928.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,248,627800,MP04,05XXXX,117583245.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627100,MA11,07PROU,129938572.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627100,MA21,05XXXX,111379903.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627100,MA21,08XXXX,111379903.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627100,MA51,02XXXX,137424983.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627100,MA51,07PROU,137424983.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627400,MD01,03XXXX,83564267.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627400,MD02,05XXXX,70136872.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH01,01XXXX,153536083.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH02,05XXXX,100822191.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH02,03XXXX,100822191.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627200,MB03,03XXXX,118177131.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627200,MB03,06XXXX,118177131.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627200,MB05,05XXXX,383641748.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627200,MB05,07PROU,383641748.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627200,MB06,08XXXX,115507382.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH14,07PROU,340535203.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH40,08XXXX,308603835.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH43,04XXXX,181270344.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH13,05XXXX,331059951.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH11,01XXXX,343101029.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH11,07PROU,343101029.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627300,MC02,08XXXX,159661176.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627300,MC02,05XXXX,159661176.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627300,MC05,01XXXX,202464940.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627300,MC05,04XXXX,202464940.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH33,04XXXX,125876633.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627700,MH33,02XXXX,125876633.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627800,MN01,03XXXX,340517515.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627800,MN01,07PROU,340517515.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627800,MP04,05XXXX,271556140.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,250,627800,MP04,06XXXX,271556140.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627100,MA11,04XXXX,274859031.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627100,MA21,07PROU,346455324.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627100,MA21,05XXXX,346455324.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627100,MA51,05XXXX,154086893.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627100,MA51,01XXXX,154086893.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627400,MD01,07PROU,97562624.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627400,MD01,04XXXX,97562624.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627400,MD02,04XXXX,70718743.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH01,06XXXX,67340207.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH02,06XXXX,148913913.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627200,MB03,01XXXX,165345984.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627200,MB03,07PROU,165345984.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627200,MB05,06XXXX,373101105.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627200,MB06,04XXXX,322180729.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627200,MB06,07XXXX,322180729.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH14,07PROU,161668223.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH40,08XXXX,221125515.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH40,06XXXX,221125515.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH43,02XXXX,133397351.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH13,06XXXX,208815287.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH11,06XXXX,280117842.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH11,03XXXX,280117842.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627300,MC02,05XXXX,221343697.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627300,MC02,03XXXX,221343697.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627300,MC05,02XXXX,182306379.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627700,MH33,04XXXX,407651097.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627800,MN01,07PROU,305627820.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,240,627800,MP04,03XXXX,220672197.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627100,MA11,03XXXX,91886925.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627100,MA21,01XXXX,345693049.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627100,MA51,02XXXX,234550246.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627400,MD01,01XXXX,404595064.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627400,MD01,04XXXX,404595064.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627400,MD02,07PROU,73661372.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH01,01XXXX,343347755.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH01,06XXXX,343347755.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH02,08XXXX,113654757.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627200,MB03,05XXXX,167787502.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627200,MB05,08XXXX,83304872.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627200,MB05,07XXXX,83304872.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627200,MB06,05XXXX,296065034.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627200,MB06,01XXXX,296065034.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH14,08XXXX,148804555.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH14,07PROU,148804555.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH40,01XXXX,60370603.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH43,02XXXX,84912300.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH13,01XXXX,279795732.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH11,06XXXX,220976950.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627300,MC02,08XXXX,317722678.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627300,MC02,07XXXX,317722678.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627300,MC05,08XXXX,228453373.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627300,MC05,06XXXX,228453373.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH33,01XXXX,109390328.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627700,MH33,03XXXX,109390328.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627800,MN01,07PROU,221901446.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627800,MP04,08XXXX,119700450.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,251,627800,MP04,01XXXX,119700450.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627100,MA11,05XXXX,254920931.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627100,MA21,04XXXX,110204810.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627100,MA21,08XXXX,110204810.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627100,MA51,04XXXX,82369954.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627400,MD01,04XXXX,142716918.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627400,MD01,07PROU,142716918.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627400,MD02,03XXXX,356923242.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627400,MD02,04XXXX,356923242.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH01,01XXXX,293061068.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH01,03XXXX,293061068.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH02,02XXXX,76100047.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627200,MB03,01XXXX,204827837.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627200,MB03,04XXXX,204827837.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627200,MB05,02XXXX,232346060.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627200,MB06,01XXXX,152588725.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627200,MB06,02XXXX,152588725.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH14,08XXXX,121687429.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH14,04XXXX,121687429.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH40,04XXXX,379901811.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH40,03XXXX,379901811.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH43,02XXXX,428223427.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH43,08XXXX,428223427.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH13,03XXXX,296338514.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH13,04XXXX,296338514.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH11,07PROU,356433314.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627300,MC02,05XXXX,302575764.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627300,MC02,06XXXX,302575764.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627300,MC05,06XXXX,210016840.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627300,MC05,08XXXX,210016840.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627700,MH33,03XXXX,285205126.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627800,MN01,07XXXX,86596139.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,244,627800,MP04,06XXXX,134690266.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627100,MA11,05XXXX,227147711.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627100,MA21,01XXXX,147609300.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627100,MA51,01XXXX,212793636.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627100,MA51,06XXXX,212793636.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627400,MD01,03XXXX,437333020.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627400,MD02,05XXXX,270015026.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627400,MD02,03XXXX,270015026.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627700,MH01,04XXXX,125937756.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627700,MH01,02XXXX,125937756.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627700,MH02,04XXXX,66545212.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627200,MB03,06XXXX,157331961.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627200,MB03,07PROU,157331961.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,252,627200,MB05,08XXXX,217929843.0,0,Journal Import Created,
