PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 24
2024-04-30,FAC-A,03-008,03XXXX,457576.0
2024-04-30,FAC-A,03-009,03XXXX,353774.0
2024-04-30,FAC-A,03-010,03XXXX,399909.0
2024-04-30,FAC-A,03-011,03XXXX,288226.0
2024-04-30,FAC-A,03-012,03XXXX,254265.0
2024-04-30,FAC-A,03-014,03XXXX,546014.0
2024-04-30,FAC-A,03-015,03XXXX,505535.0
2024-04-30,FAC-A,04-003,04XXXX,470148.0
2024-04-30,FAC-A,04-005,04XXXX,322817.0
2024-04-30,FAC-A,04-006,04XXXX,411838.0
2024-04-30,FAC-A,04-008,04XXXX,231791.0
2024-04-30,FAC-A,04-010,04XXXX,34831.0
2024-04-30,FAC-A,04-012,04XXXX,50466.0
2024-04-30,FAC-A,04-013,04XXXX,455723.0
2024-04-30,FAC-A,04-015,04XXXX,308490.0
2024-04-30,FAC-A,04-016,04XXXX,160008.0
2024-04-30,FAC-A,04-021,04XXXX,459100.0
2024-04-30,FAC-A,04-022,04XXXX,133551.0
2024-04-30,FAC-A,04-023,04XXXX,69222.0
2024-04-30,FAC-A,04-024,04XXXX,438145.0
2024-04-30,FAC-A,04-025,04XXXX,140833.0
2024-04-30,FAC-A,04-026,04XXXX,538300.0
2024-04-30,FAC-A,04-027,04XXXX,39967.0
2024-04-30,FAC-A,04-029,04XXXX,448128.0
2024-04-30,FAC-A,04-030,04XXXX,464247.0
2024-04-30,FAC-A,04-031,04XXXX,180435.0
2024-04-30,FAC-A,04-033,04XXXX,389696.0
2024-04-30,FAC-A,04-035,04XXXX,105477.0
2024-04-30,FAC-A,04-036,04XXXX,469076.0
2024-04-30,FAC-A,04-037,04XXXX,115978.0
2024-04-30,FAC-A,04-038,04XXXX,11865.0
2024-04-30,FAC-A,04-041,04XXXX,42242.0
2024-04-30,FAC-A,04-042,04XXXX,330193.0
2024-04-30,FAC-A,04-043,04XXXX,492984.0
2024-04-30,FAC-A,04-044,04XXXX,364692.0
2024-04-30,FAC-A,05-002,05XXXX,63636.0
2024-04-30,FAC-A,05-005,05XXXX,148179.0
2024-04-30,FAC-A,05-007,05XXXX,484918.0
2024-04-30,FAC-A,05-008,05XXXX,232045.0
2024-04-30,FAC-A,05-009,05XXXX,308462.0
2024-04-30,FAC-A,05-010,05XXXX,209026.0
2024-04-30,FAC-A,05-012,05XXXX,166255.0
2024-04-30,FAC-A,05-014,05XXXX,347558.0
2024-04-30,FAC-A,05-015,05XXXX,85294.0
2024-04-30,FAC-A,05-016,05XXXX,383212.0
2024-04-30,FAC-A,05-017,05XXXX,252961.0
2024-04-30,FAC-A,05-018,05XXXX,307423.0
2024-04-30,FAC-A,06-002,06XXXX,311747.0
2024-04-30,FAC-A,06-003,06XXXX,194676.0
2024-04-30,FAC-A,06-004,06XXXX,464377.0
2024-04-30,FAC-A,06-005,06XXXX,70158.0
2024-04-30,FAC-A,06-006,06XXXX,179026.0
2024-04-30,FAC-A,06-007,06XXXX,85593.0
2024-04-30,FAC-A,06-009,06XXXX,270239.0
2024-04-30,FAC-A,06-010,06XXXX,497948.0
2024-04-30,FAC-A,06-011,06XXXX,589116.0
2024-04-30,FAC-A,06-012,06XXXX,331619.0
2024-04-30,FAC-A,06-013,06XXXX,408738.0
2024-04-30,FAC-A,06-014,06XXXX,267645.0
2024-04-30,FAC-A,06-016,06XXXX,142367.0
2024-04-30,FAC-A,06-017,06XXXX,25925.0
2024-04-30,FAC-A,06-018,06XXXX,254177.0
2024-04-30,FAC-A,07-001,07PROU,210441.0
2024-04-30,FAC-A,07-002,07PROU,86523.0
2024-04-30,FAC-A,07-003,07PROU,490607.0
2024-04-30,FAC-A,07-004,07PROU,321359.0
2024-04-30,FAC-A,07-005,07PROU,555969.0
2024-04-30,FAC-A,07-006,07PROU,32748.0
2024-04-30,FAC-A,07-007,07PROU,565880.0
2024-04-30,FAC-A,07-008,07PROU,132150.0
2024-04-30,FAC-A,07-009,07PROU,569592.0
2024-04-30,FAC-A,07-011,07PROU,21238.0
2024-04-30,FAC-A,07-012,07PROU,124401.0
2024-04-30,FAC-A,07-002,07XXXX,94961.0
2024-04-30,FAC-A,07-006,07XXXX,367493.0
2024-04-30,FAC-A,07-007,07XXXX,179693.0
2024-04-30,FAC-A,07-009,07XXXX,68485.0
2024-04-30,FAC-A,07-010,07XXXX,495478.0
2024-04-30,FAC-A,07-012,07XXXX,364810.0
2024-04-30,FAC-A,07-013,07XXXX,531867.0
2024-04-30,FAC-A,07-014,07XXXX,448724.0
2024-04-30,FAC-A,07-016,07XXXX,153635.0
2024-04-30,FAC-A,07-017,07XXXX,323358.0
2024-04-30,FAC-A,07-018,07XXXX,94262.0
2024-04-30,FAC-A,07-019,07XXXX,111051.0
2024-04-30,FAC-A,07-020,07XXXX,109871.0
2024-04-30,FAC-A,07-021,07XXXX,420013.0
2024-04-30,FAC-A,07-022,07XXXX,289442.0
2024-04-30,FAC-A,08-001,08XXXX,56591.0
2024-04-30,FAC-A,08-002,08XXXX,44639.0
2024-04-30,FAC-A,08-003,08XXXX,260700.0
2024-04-30,FAC-A,08-005,08XXXX,144022.0
2024-04-30,FAC-A,08-006,08XXXX,480968.0
2024-04-30,FAC-A,08-007,08XXXX,381688.0
2024-04-30,FAC-A,08-008,08XXXX,595707.0
2024-04-30,FAC-A,08-010,08XXXX,481399.0
2024-04-30,FAC-A,08-011,08XXXX,323854.0
2024-04-30,FAC-A,08-013,08XXXX,366915.0
2024-04-30,FAC-A,08-014,08XXXX,254908.0
2024-04-30,FAC-A,08-015,08XXXX,266299.0
2024-04-30,FAC-A,08-016,08XXXX,308661.0
2024-04-30,FAC-B,01-001,01XXXX,528817.0
2024-04-30,FAC-B,01-005,01XXXX,373898.0
2024-04-30,FAC-B,01-008,01XXXX,453807.0
2024-04-30,FAC-B,01-010,01XXXX,244042.0
2024-04-30,FAC-B,01-011,01XXXX,497806.0
2024-04-30,FAC-B,01-012,01XXXX,457517.0
2024-04-30,FAC-B,01-013,01XXXX,145983.0
2024-04-30,FAC-B,01-014,01XXXX,64196.0
2024-04-30,FAC-B,01-015,01XXXX,410147.0
2024-04-30,FAC-B,01-016,01XXXX,353118.0
2024-04-30,FAC-B,01-017,01XXXX,186943.0
2024-04-30,FAC-B,01-019,01XXXX,252221.0
2024-04-30,FAC-B,01-020,01XXXX,61524.0
2024-04-30,FAC-B,01-021,01XXXX,265002.0
2024-04-30,FAC-B,01-023,01XXXX,235189.0
2024-04-30,FAC-B,01-024,01XXXX,139017.0
2024-04-30,FAC-B,01-025,01XXXX,231756.0
2024-04-30,FAC-B,01-027,01XXXX,120053.0
2024-04-30,FAC-B,01-028,01XXXX,185899.0
2024-04-30,FAC-B,01-029,01XXXX,146768.0
2024-04-30,FAC-B,01-030,01XXXX,260338.0
2024-04-30,FAC-B,02-001,02XXXX,432485.0
2024-04-30,FAC-B,02-003,02XXXX,293729.0
2024-04-30,FAC-B,02-004,02XXXX,171258.0
2024-04-30,FAC-B,02-006,02XXXX,503613.0
2024-04-30,FAC-B,02-008,02XXXX,204405.0
2024-04-30,FAC-B,02-010,02XXXX,391523.0
2024-04-30,FAC-B,02-011,02XXXX,249080.0
2024-04-30,FAC-B,02-012,02XXXX,290133.0
2024-04-30,FAC-B,02-013,02XXXX,58200.0
2024-04-30,FAC-B,02-016,02XXXX,525337.0
2024-04-30,FAC-B,02-018,02XXXX,616722.0
2024-04-30,FAC-B,02-020,02XXXX,374046.0
2024-04-30,FAC-B,02-022,02XXXX,255819.0
2024-04-30,FAC-B,02-023,02XXXX,444276.0
2024-04-30,FAC-B,03-001,03XXXX,533827.0
2024-04-30,FAC-B,03-003,03XXXX,469388.0
2024-04-30,FAC-B,03-004,03XXXX,236755.0
2024-04-30,FAC-B,03-005,03XXXX,485818.0
2024-04-30,FAC-B,03-007,03XXXX,237996.0
2024-04-30,FAC-B,03-010,03XXXX,529417.0
2024-04-30,FAC-B,03-011,03XXXX,377292.0
2024-04-30,FAC-B,03-012,03XXXX,206174.0
2024-04-30,FAC-B,03-013,03XXXX,252128.0
2024-04-30,FAC-B,03-014,03XXXX,270456.0
2024-04-30,FAC-B,03-015,03XXXX,45591.0
2024-04-30,FAC-B,04-002,04XXXX,321527.0
2024-04-30,FAC-B,04-003,04XXXX,201066.0
2024-04-30,FAC-B,04-004,04XXXX,184390.0
2024-04-30,FAC-B,04-006,04XXXX,87570.0
2024-04-30,FAC-B,04-007,04XXXX,196987.0
2024-04-30,FAC-B,04-008,04XXXX,375452.0
2024-04-30,FAC-B,04-009,04XXXX,343169.0
2024-04-30,FAC-B,04-012,04XXXX,151723.0
2024-04-30,FAC-B,04-013,04XXXX,189541.0
2024-04-30,FAC-B,04-014,04XXXX,235089.0
2024-04-30,FAC-B,04-015,04XXXX,67184.0
2024-04-30,FAC-B,04-016,04XXXX,332931.0
2024-04-30,FAC-B,04-017,04XXXX,251321.0
2024-04-30,FAC-B,04-018,04XXXX,358407.0
2024-04-30,FAC-B,04-019,04XXXX,388189.0
2024-04-30,FAC-B,04-020,04XXXX,372603.0
2024-04-30,FAC-B,04-021,04XXXX,21170.0
2024-04-30,FAC-B,04-022,04XXXX,568816.0
2024-04-30,FAC-B,04-023,04XXXX,297536.0
2024-04-30,FAC-B,04-025,04XXXX,491640.0
2024-04-30,FAC-B,04-026,04XXXX,200132.0
2024-04-30,FAC-B,04-027,04XXXX,461683.0
2024-04-30,FAC-B,04-028,04XXXX,155901.0
2024-04-30,FAC-B,04-031,04XXXX,287726.0
2024-04-30,FAC-B,04-032,04XXXX,63253.0
2024-04-30,FAC-B,04-033,04XXXX,293176.0
2024-04-30,FAC-B,04-034,04XXXX,88468.0
2024-04-30,FAC-B,04-035,04XXXX,363597.0
2024-04-30,FAC-B,04-036,04XXXX,278094.0
2024-04-30,FAC-B,04-037,04XXXX,120326.0
2024-04-30,FAC-B,04-038,04XXXX,270919.0
2024-04-30,FAC-B,04-039,04XXXX,205062.0
2024-04-30,FAC-B,04-040,04XXXX,382632.0
2024-04-30,FAC-B,04-041,04XXXX,339756.0
2024-04-30,FAC-B,04-042,04XXXX,530370.0
2024-04-30,FAC-B,04-043,04XXXX,572656.0
2024-04-30,FAC-B,04-045,04XXXX,204300.0
2024-04-30,FAC-B,05-002,05XXXX,228901.0
2024-04-30,FAC-B,05-003,05XXXX,66713.0
2024-04-30,FAC-B,05-004,05XXXX,31898.0
2024-04-30,FAC-B,05-005,05XXXX,253471.0
2024-04-30,FAC-B,05-006,05XXXX,204425.0
2024-04-30,FAC-B,05-007,05XXXX,132973.0
2024-04-30,FAC-B,05-008,05XXXX,240263.0
2024-04-30,FAC-B,05-009,05XXXX,465193.0
2024-04-30,FAC-B,05-010,05XXXX,67871.0
2024-04-30,FAC-B,05-012,05XXXX,155765.0
2024-04-30,FAC-B,05-013,05XXXX,475462.0
2024-04-30,FAC-B,05-014,05XXXX,57354.0
2024-04-30,FAC-B,05-015,05XXXX,605814.0
2024-04-30,FAC-B,05-016,05XXXX,461697.0
2024-04-30,FAC-B,05-017,05XXXX,417036.0
2024-04-30,FAC-B,05-019,05XXXX,312937.0
2024-04-30,FAC-B,05-020,05XXXX,425946.0
2024-04-30,FAC-B,06-001,06XXXX,520878.0
2024-04-30,FAC-B,06-002,06XXXX,85878.0
2024-04-30,FAC-B,06-003,06XXXX,47578.0
2024-04-30,FAC-B,06-004,06XXXX,323741.0
2024-04-30,FAC-B,06-005,06XXXX,127058.0
2024-04-30,FAC-B,06-007,06XXXX,163766.0
2024-04-30,FAC-B,06-008,06XXXX,181006.0
2024-04-30,FAC-B,06-010,06XXXX,41621.0
2024-04-30,FAC-B,06-011,06XXXX,537962.0
2024-04-30,FAC-B,06-012,06XXXX,263555.0
2024-04-30,FAC-B,06-015,06XXXX,178181.0
2024-04-30,FAC-B,06-016,06XXXX,245984.0
2024-04-30,FAC-B,06-017,06XXXX,101539.0
2024-04-30,FAC-B,07-001,07PROU,375700.0
2024-04-30,FAC-B,07-002,07PROU,452055.0
2024-04-30,FAC-B,07-006,07PROU,552847.0
2024-04-30,FAC-B,07-008,07PROU,197621.0
2024-04-30,FAC-B,07-009,07PROU,559969.0
2024-04-30,FAC-B,07-011,07PROU,130140.0
2024-04-30,FAC-B,07-012,07PROU,32447.0
2024-04-30,FAC-B,07-001,07XXXX,436528.0
2024-04-30,FAC-B,07-002,07XXXX,39642.0
2024-04-30,FAC-B,07-003,07XXXX,524257.0
2024-04-30,FAC-B,07-004,07XXXX,153827.0
2024-04-30,FAC-B,07-005,07XXXX,246553.0
2024-04-30,FAC-B,07-006,07XXXX,53642.0
2024-04-30,FAC-B,07-007,07XXXX,529194.0
2024-04-30,FAC-B,07-008,07XXXX,400249.0
2024-04-30,FAC-B,07-009,07XXXX,360821.0
2024-04-30,FAC-B,07-010,07XXXX,556120.0
2024-04-30,FAC-B,07-011,07XXXX,56196.0
2024-04-30,FAC-B,07-012,07XXXX,354355.0
2024-04-30,FAC-B,07-013,07XXXX,448873.0
2024-04-30,FAC-B,07-015,07XXXX,421922.0
2024-04-30,FAC-B,07-016,07XXXX,516682.0
2024-04-30,FAC-B,07-017,07XXXX,409410.0
2024-04-30,FAC-B,07-018,07XXXX,481373.0
2024-04-30,FAC-B,07-019,07XXXX,238336.0
2024-04-30,FAC-B,07-021,07XXXX,464619.0
2024-04-30,FAC-B,08-003,08XXXX,61836.0
2024-04-30,FAC-B,08-004,08XXXX,135895.0
2024-04-30,FAC-B,08-006,08XXXX,409258.0
2024-04-30,FAC-B,08-007,08XXXX,603518.0
2024-04-30,FAC-B,08-008,08XXXX,87971.0
2024-04-30,FAC-B,08-011,08XXXX,496436.0
2024-04-30,FAC-B,08-012,08XXXX,86317.0
2024-04-30,FAC-B,08-013,08XXXX,493551.0
2024-04-30,FAC-B,08-014,08XXXX,419574.0
2024-04-30,FAC-B,08-016,08XXXX,498362.0
2024-04-30,FAC-C,01-001,01XXXX,527209.0
2024-04-30,FAC-C,01-002,01XXXX,251804.0
2024-04-30,FAC-C,01-004,01XXXX,207016.0
2024-04-30,FAC-C,01-007,01XXXX,484233.0
2024-04-30,FAC-C,01-008,01XXXX,213239.0
2024-04-30,FAC-C,01-009,01XXXX,564408.0
2024-04-30,FAC-C,01-010,01XXXX,285952.0
2024-04-30,FAC-C,01-012,01XXXX,227857.0
2024-04-30,FAC-C,01-013,01XXXX,74255.0
2024-04-30,FAC-C,01-014,01XXXX,238556.0
2024-04-30,FAC-C,01-017,01XXXX,120974.0
2024-04-30,FAC-C,01-018,01XXXX,174815.0
2024-04-30,FAC-C,01-019,01XXXX,289977.0
2024-04-30,FAC-C,01-021,01XXXX,238394.0
2024-04-30,FAC-C,01-022,01XXXX,350833.0
2024-04-30,FAC-C,01-025,01XXXX,367472.0
2024-04-30,FAC-C,01-026,01XXXX,179588.0
2024-04-30,FAC-C,01-027,01XXXX,65625.0
2024-04-30,FAC-C,01-029,01XXXX,49728.0
2024-04-30,FAC-C,02-002,02XXXX,248324.0
2024-04-30,FAC-C,02-003,02XXXX,126029.0
2024-04-30,FAC-C,02-004,02XXXX,42728.0
2024-04-30,FAC-C,02-005,02XXXX,379499.0
2024-04-30,FAC-C,02-006,02XXXX,485608.0
2024-04-30,FAC-C,02-007,02XXXX,471596.0
2024-04-30,FAC-C,02-008,02XXXX,214561.0
2024-04-30,FAC-C,02-010,02XXXX,407139.0
2024-04-30,FAC-C,02-011,02XXXX,201258.0
2024-04-30,FAC-C,02-013,02XXXX,411393.0
2024-04-30,FAC-C,02-015,02XXXX,118490.0
2024-04-30,FAC-C,02-017,02XXXX,305003.0
2024-04-30,FAC-C,02-019,02XXXX,373633.0
2024-04-30,FAC-C,02-020,02XXXX,195252.0
2024-04-30,FAC-C,02-021,02XXXX,317809.0
2024-04-30,FAC-C,02-022,02XXXX,109727.0
2024-04-30,FAC-C,02-024,02XXXX,238468.0
2024-04-30,FAC-C,02-025,02XXXX,11897.0
2024-04-30,FAC-C,03-002,03XXXX,455444.0
2024-04-30,FAC-C,03-003,03XXXX,268580.0
2024-04-30,FAC-C,03-004,03XXXX,196254.0
2024-04-30,FAC-C,03-005,03XXXX,28597.0
2024-04-30,FAC-C,03-006,03XXXX,168062.0
2024-04-30,FAC-C,03-007,03XXXX,297864.0
2024-04-30,FAC-C,03-008,03XXXX,435476.0
2024-04-30,FAC-C,03-009,03XXXX,203581.0
2024-04-30,FAC-C,03-010,03XXXX,461043.0
2024-04-30,FAC-C,03-011,03XXXX,300941.0
2024-04-30,FAC-C,03-012,03XXXX,41907.0
2024-04-30,FAC-C,03-013,03XXXX,144463.0
2024-04-30,FAC-C,03-014,03XXXX,482474.0
2024-04-30,FAC-C,04-002,04XXXX,437337.0
2024-04-30,FAC-C,04-003,04XXXX,404891.0
2024-04-30,FAC-C,04-004,04XXXX,168006.0
2024-04-30,FAC-C,04-005,04XXXX,344433.0
2024-04-30,FAC-C,04-006,04XXXX,57904.0
2024-04-30,FAC-C,04-007,04XXXX,336542.0
2024-04-30,FAC-C,04-008,04XXXX,90413.0
2024-04-30,FAC-C,04-009,04XXXX,524544.0
2024-04-30,FAC-C,04-010,04XXXX,585074.0
2024-04-30,FAC-C,04-011,04XXXX,470853.0
2024-04-30,FAC-C,04-012,04XXXX,154708.0
2024-04-30,FAC-C,04-014,04XXXX,188522.0
2024-04-30,FAC-C,04-015,04XXXX,414364.0
2024-04-30,FAC-C,04-016,04XXXX,195482.0
2024-04-30,FAC-C,04-018,04XXXX,300906.0
2024-04-30,FAC-C,04-020,04XXXX,434113.0
2024-04-30,FAC-C,04-021,04XXXX,381027.0
2024-04-30,FAC-C,04-022,04XXXX,258191.0
2024-04-30,FAC-C,04-023,04XXXX,216451.0
2024-04-30,FAC-C,04-024,04XXXX,532820.0
2024-04-30,FAC-C,04-025,04XXXX,501116.0
2024-04-30,FAC-C,04-026,04XXXX,37109.0
2024-04-30,FAC-C,04-029,04XXXX,357863.0
2024-04-30,FAC-C,04-030,04XXXX,311857.0
2024-04-30,FAC-C,04-031,04XXXX,264891.0
2024-04-30,FAC-C,04-032,04XXXX,378647.0
2024-04-30,FAC-C,04-033,04XXXX,141193.0
2024-04-30,FAC-C,04-035,04XXXX,281990.0
2024-04-30,FAC-C,04-036,04XXXX,145914.0
2024-04-30,FAC-C,04-037,04XXXX,80637.0
2024-04-30,FAC-C,04-039,04XXXX,244622.0
2024-04-30,FAC-C,04-040,04XXXX,327078.0
2024-04-30,FAC-C,04-043,04XXXX,503289.0
2024-04-30,FAC-C,04-044,04XXXX,613774.0
2024-04-30,FAC-C,04-045,04XXXX,152713.0
2024-04-30,FAC-C,05-002,05XXXX,172973.0
2024-04-30,FAC-C,05-003,05XXXX,159277.0
2024-04-30,FAC-C,05-004,05XXXX,203505.0
2024-04-30,FAC-C,05-005,05XXXX,73530.0
2024-04-30,FAC-C,05-006,05XXXX,189437.0
2024-04-30,FAC-C,05-007,05XXXX,107541.0
2024-04-30,FAC-C,05-008,05XXXX,269146.0
2024-04-30,FAC-C,05-009,05XXXX,73647.0
2024-04-30,FAC-C,05-010,05XXXX,171396.0
2024-04-30,FAC-C,05-011,05XXXX,376202.0
2024-04-30,FAC-C,05-013,05XXXX,209055.0
2024-04-30,FAC-C,05-014,05XXXX,460605.0
2024-04-30,FAC-C,05-015,05XXXX,473707.0
2024-04-30,FAC-C,05-016,05XXXX,24921.0
2024-04-30,FAC-C,05-017,05XXXX,51936.0
2024-04-30,FAC-C,05-018,05XXXX,554835.0
2024-04-30,FAC-C,05-019,05XXXX,56451.0
2024-04-30,FAC-C,05-020,05XXXX,149843.0
2024-04-30,FAC-C,06-001,06XXXX,411844.0
2024-04-30,FAC-C,06-002,06XXXX,118392.0
2024-04-30,FAC-C,06-003,06XXXX,203842.0
2024-04-30,FAC-C,06-004,06XXXX,332959.0
2024-04-30,FAC-C,06-005,06XXXX,81225.0
2024-04-30,FAC-C,06-008,06XXXX,303978.0
2024-04-30,FAC-C,06-009,06XXXX,314849.0
2024-04-30,FAC-C,06-010,06XXXX,384139.0
2024-04-30,FAC-C,06-011,06XXXX,227553.0
2024-04-30,FAC-C,06-013,06XXXX,457031.0
2024-04-30,FAC-C,06-015,06XXXX,361717.0
2024-04-30,FAC-C,06-016,06XXXX,543661.0
2024-04-30,FAC-C,06-017,06XXXX,163428.0
2024-04-30,FAC-C,06-018,06XXXX,223876.0
2024-04-30,FAC-C,07-001,07PROU,350971.0
2024-04-30,FAC-C,07-003,07PROU,286547.0
2024-04-30,FAC-C,07-006,07PROU,47273.0
2024-04-30,FAC-C,07-007,07PROU,96330.0
2024-04-30,FAC-C,07-008,07PROU,509307.0
2024-04-30,FAC-C,07-009,07PROU,327478.0
2024-04-30,FAC-C,07-011,07PROU,128775.0
2024-04-30,FAC-C,07-012,07PROU,387141.0
2024-04-30,FAC-C,07-003,07XXXX,439396.0
2024-04-30,FAC-C,07-004,07XXXX,153900.0
2024-04-30,FAC-C,07-007,07XXXX,413694.0
2024-04-30,FAC-C,07-009,07XXXX,142396.0
2024-04-30,FAC-C,07-010,07XXXX,64124.0
2024-04-30,FAC-C,07-011,07XXXX,368325.0
2024-04-30,FAC-C,07-014,07XXXX,216371.0
2024-04-30,FAC-C,07-016,07XXXX,136918.0
2024-04-30,FAC-C,07-017,07XXXX,353958.0
2024-04-30,FAC-C,07-018,07XXXX,407062.0
2024-04-30,FAC-C,07-019,07XXXX,512529.0
2024-04-30,FAC-C,07-020,07XXXX,464026.0
2024-04-30,FAC-C,08-001,08XXXX,408210.0
2024-04-30,FAC-C,08-002,08XXXX,294224.0
2024-04-30,FAC-C,08-005,08XXXX,271292.0
2024-04-30,FAC-C,08-006,08XXXX,254344.0
2024-04-30,FAC-C,08-008,08XXXX,394248.0
2024-04-30,FAC-C,08-009,08XXXX,512688.0
2024-04-30,FAC-C,08-010,08XXXX,303206.0
2024-04-30,FAC-C,08-011,08XXXX,182682.0
2024-04-30,FAC-C,08-013,08XXXX,256999.0
2024-04-30,FAC-C,08-014,08XXXX,398303.0
2024-04-30,FAC-C,08-015,08XXXX,375518.0
2024-04-30,FAC-C,08-016,08XXXX,482489.0
2024-04-30,FAC-D,01-002,01XXXX,533969.0
2024-04-30,FAC-D,01-003,01XXXX,136827.0
2024-04-30,FAC-D,01-004,01XXXX,432376.0
2024-04-30,FAC-D,01-005,01XXXX,304588.0
2024-04-30,FAC-D,01-006,01XXXX,411699.0
2024-04-30,FAC-D,01-007,01XXXX,504976.0
2024-04-30,FAC-D,01-008,01XXXX,461014.0
2024-04-30,FAC-D,01-009,01XXXX,19682.0
2024-04-30,FAC-D,01-010,01XXXX,223043.0
2024-04-30,FAC-D,01-012,01XXXX,524641.0
2024-04-30,FAC-D,01-013,01XXXX,266900.0
2024-04-30,FAC-D,01-017,01XXXX,236565.0
2024-04-30,FAC-D,01-018,01XXXX,43103.0
2024-04-30,FAC-D,01-019,01XXXX,372914.0
2024-04-30,FAC-D,01-020,01XXXX,595151.0
2024-04-30,FAC-D,01-021,01XXXX,525034.0
2024-04-30,FAC-D,01-022,01XXXX,300643.0
2024-04-30,FAC-D,01-023,01XXXX,404522.0
2024-04-30,FAC-D,01-024,01XXXX,209652.0
2024-04-30,FAC-D,01-025,01XXXX,39976.0
2024-04-30,FAC-D,01-027,01XXXX,107256.0
2024-04-30,FAC-D,01-028,01XXXX,218123.0
2024-04-30,FAC-D,01-030,01XXXX,434691.0
2024-04-30,FAC-D,02-001,02XXXX,527588.0
2024-04-30,FAC-D,02-003,02XXXX,268997.0
2024-04-30,FAC-D,02-005,02XXXX,557737.0
2024-04-30,FAC-D,02-007,02XXXX,304324.0
2024-04-30,FAC-D,02-008,02XXXX,237006.0
2024-04-30,FAC-D,02-009,02XXXX,138623.0
2024-04-30,FAC-D,02-010,02XXXX,36655.0
2024-04-30,FAC-D,02-011,02XXXX,190588.0
2024-04-30,FAC-D,02-013,02XXXX,350195.0
2024-04-30,FAC-D,02-014,02XXXX,273258.0
2024-04-30,FAC-D,02-016,02XXXX,413512.0
2024-04-30,FAC-D,02-018,02XXXX,223239.0
2024-04-30,FAC-D,02-019,02XXXX,330162.0
2024-04-30,FAC-D,02-020,02XXXX,385263.0
2024-04-30,FAC-D,02-022,02XXXX,387360.0
2024-04-30,FAC-D,02-023,02XXXX,311762.0
2024-04-30,FAC-D,02-025,02XXXX,234022.0
2024-04-30,FAC-D,03-002,03XXXX,131085.0
2024-04-30,FAC-D,03-003,03XXXX,105600.0
2024-04-30,FAC-D,03-004,03XXXX,241782.0
2024-04-30,FAC-D,03-005,03XXXX,131026.0
2024-04-30,FAC-D,03-008,03XXXX,160965.0
2024-04-30,FAC-D,03-010,03XXXX,436543.0
2024-04-30,FAC-D,03-011,03XXXX,150807.0
2024-04-30,FAC-D,03-012,03XXXX,162636.0
2024-04-30,FAC-D,03-014,03XXXX,531007.0
2024-04-30,FAC-D,03-015,03XXXX,502105.0
2024-04-30,FAC-D,04-004,04XXXX,451666.0
2024-04-30,FAC-D,04-005,04XXXX,188510.0
2024-04-30,FAC-D,04-006,04XXXX,481430.0
2024-04-30,FAC-D,04-007,04XXXX,487074.0
2024-04-30,FAC-D,04-008,04XXXX,423552.0
2024-04-30,FAC-D,04-009,04XXXX,247004.0
2024-04-30,FAC-D,04-011,04XXXX,32622.0
2024-04-30,FAC-D,04-012,04XXXX,296434.0
2024-04-30,FAC-D,04-014,04XXXX,177452.0
2024-04-30,FAC-D,04-015,04XXXX,163279.0
2024-04-30,FAC-D,04-016,04XXXX,423939.0
2024-04-30,FAC-D,04-018,04XXXX,308125.0
2024-04-30,FAC-D,04-019,04XXXX,553589.0
2024-04-30,FAC-D,04-020,04XXXX,577169.0
2024-04-30,FAC-D,04-021,04XXXX,339410.0
2024-04-30,FAC-D,04-022,04XXXX,182467.0
2024-04-30,FAC-D,04-023,04XXXX,303813.0
2024-04-30,FAC-D,04-026,04XXXX,483991.0
2024-04-30,FAC-D,04-027,04XXXX,449249.0
2024-04-30,FAC-D,04-028,04XXXX,380537.0
2024-04-30,FAC-D,04-029,04XXXX,445757.0
2024-04-30,FAC-D,04-030,04XXXX,120065.0
2024-04-30,FAC-D,04-031,04XXXX,329277.0
2024-04-30,FAC-D,04-032,04XXXX,48334.0
2024-04-30,FAC-D,04-033,04XXXX,548737.0
2024-04-30,FAC-D,04-035,04XXXX,231115.0
2024-04-30,FAC-D,04-036,04XXXX,134414.0
2024-04-30,FAC-D,04-037,04XXXX,127714.0
2024-04-30,FAC-D,04-039,04XXXX,105777.0
2024-04-30,FAC-D,04-042,04XXXX,355037.0
2024-04-30,FAC-D,04-045,04XXXX,355689.0
2024-04-30,FAC-D,05-001,05XXXX,579337.0
2024-04-30,FAC-D,05-002,05XXXX,428324.0
2024-04-30,FAC-D,05-003,05XXXX,236002.0
2024-04-30,FAC-D,05-004,05XXXX,541057.0
2024-04-30,FAC-D,05-006,05XXXX,82126.0
2024-04-30,FAC-D,05-007,05XXXX,188136.0
2024-04-30,FAC-D,05-008,05XXXX,119381.0
2024-04-30,FAC-D,05-009,05XXXX,247863.0
2024-04-30,FAC-D,05-010,05XXXX,626752.0
2024-04-30,FAC-D,05-014,05XXXX,463037.0
2024-04-30,FAC-D,05-015,05XXXX,346703.0
2024-04-30,FAC-D,05-016,05XXXX,355555.0
2024-04-30,FAC-D,05-018,05XXXX,485947.0
2024-04-30,FAC-D,05-020,05XXXX,299844.0
2024-04-30,FAC-D,06-001,06XXXX,595456.0
2024-04-30,FAC-D,06-004,06XXXX,75462.0
2024-04-30,FAC-D,06-006,06XXXX,193162.0
2024-04-30,FAC-D,06-007,06XXXX,466207.0
2024-04-30,FAC-D,06-008,06XXXX,521986.0
