P_USER,P_CUR_ORG,TU_DON_VI,DEN_DON_VI,FROM_DATE,TO_DATE,TEN_TAP_DOAN,VNM_LOGO,SOURCE,DOCUMENT_NUMBER,CURRENCY,STATUS,JOURNAL,PREIOD,CREATION_DATE,USER_NAME,REFERENCE,LINE,SEGMENT1,SEGMENT3,SEGMENT6,SEGMENT7,SEGMENT9,SEGMENT10,ENTERED_DR,ENTERED_CR,DOC_NUM,ACTUAL_FLAG,BATCH_NAME,INV_VOUCHER_NO,EFFECTIVE_DATE,SEGMENT2,SEGMENT4,SEGMENT5,SEGMENT8,ACCOUNTED_DR,ACCOUNTED_CR,JL_DESCRIPTION,EXTRA_COL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627700,MH11,05XXXX,238668732.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627300,MC02,08XXXX,65924208.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627300,MC02,03XXXX,65924208.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627300,MC05,08XXXX,312049848.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627700,MH33,08XXXX,295063596.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627700,MH33,04XXXX,295063596.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627800,MN01,05XXXX,75265877.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627800,MN01,04XXXX,75265877.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627800,MP04,02XXXX,158519764.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,251,627800,MP04,03XXXX,158519764.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627100,MA11,01XXXX,151355813.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627100,MA21,06XXXX,348386899.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627100,MA51,02XXXX,253643074.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627400,MD01,01XXXX,329651371.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627400,MD02,07PROU,76369069.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627400,MD02,05XXXX,76369069.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH01,07XXXX,114519895.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH02,02XXXX,127724765.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627200,MB03,01XXXX,78130135.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627200,MB03,05XXXX,78130135.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627200,MB05,05XXXX,219844987.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627200,MB05,08XXXX,219844987.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627200,MB06,01XXXX,194441141.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH14,05XXXX,101594500.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH14,03XXXX,101594500.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH40,03XXXX,107479412.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH43,05XXXX,139171705.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH13,08XXXX,198191022.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH11,06XXXX,67784258.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627300,MC02,07PROU,106536491.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627300,MC02,06XXXX,106536491.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627300,MC05,02XXXX,358213853.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH33,07PROU,133494698.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627700,MH33,04XXXX,133494698.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627800,MN01,04XXXX,368608805.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627800,MP04,07PROU,64293419.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,244,627800,MP04,05XXXX,64293419.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627100,MA11,02XXXX,323839162.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627100,MA21,01XXXX,178840089.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627100,MA21,04XXXX,178840089.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627100,MA51,08XXXX,150938813.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627400,MD01,01XXXX,64653457.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627400,MD02,06XXXX,181021038.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH01,07PROU,164682932.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH01,02XXXX,164682932.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH02,04XXXX,193831033.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627200,MB03,03XXXX,330154513.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627200,MB05,02XXXX,178705564.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627200,MB06,06XXXX,234415271.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627200,MB06,01XXXX,234415271.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH14,07PROU,357448999.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH40,05XXXX,269949628.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH40,01XXXX,269949628.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH43,04XXXX,215771789.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH13,06XXXX,143581873.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH11,08XXXX,356471702.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627300,MC02,08XXXX,268607440.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627300,MC02,07XXXX,268607440.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627300,MC05,01XXXX,140876629.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627300,MC05,04XXXX,140876629.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH33,05XXXX,287489909.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627700,MH33,04XXXX,287489909.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627800,MN01,07XXXX,164155040.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627800,MN01,04XXXX,164155040.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,252,627800,MP04,07XXXX,359065639.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627100,MA11,07XXXX,362479655.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627100,MA11,05XXXX,362479655.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627100,MA21,06XXXX,50976490.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627100,MA51,06XXXX,190473232.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627400,MD01,04XXXX,174287034.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627400,MD01,08XXXX,174287034.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627400,MD02,06XXXX,304249123.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH01,08XXXX,408953538.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH02,06XXXX,159500146.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH02,03XXXX,159500146.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627200,MB03,07PROU,158892330.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627200,MB03,03XXXX,158892330.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627200,MB05,08XXXX,282165326.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627200,MB06,05XXXX,59422261.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH14,01XXXX,377196293.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH14,08XXXX,377196293.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH40,02XXXX,200342853.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH43,06XXXX,119641309.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH13,06XXXX,358514113.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH13,05XXXX,358514113.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH11,02XXXX,340371869.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627300,MC02,04XXXX,213740525.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627300,MC02,07PROU,213740525.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627300,MC05,07XXXX,89101309.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH33,03XXXX,202958759.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627700,MH33,01XXXX,202958759.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627800,MN01,07XXXX,110994122.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,246,627800,MP04,08XXXX,84454328.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627100,MA11,05XXXX,232589609.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627100,MA21,06XXXX,254279166.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627100,MA51,07XXXX,170660355.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627400,MD01,07XXXX,342233006.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627400,MD01,07PROU,342233006.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627400,MD02,06XXXX,132476278.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627400,MD02,02XXXX,132476278.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH01,02XXXX,90394439.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH02,02XXXX,283451715.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627200,MB03,02XXXX,421429302.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627200,MB05,03XXXX,128120478.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627200,MB06,08XXXX,261383998.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH14,03XXXX,302726953.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH14,01XXXX,302726953.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH40,08XXXX,64304240.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH43,08XXXX,81263779.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH43,07XXXX,81263779.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH13,05XXXX,296251701.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH13,04XXXX,296251701.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH11,07XXXX,356789505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH11,04XXXX,356789505.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627300,MC02,07PROU,177170538.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627300,MC02,05XXXX,177170538.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627300,MC05,04XXXX,258732163.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627300,MC05,07XXXX,258732163.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627700,MH33,05XXXX,134717650.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627800,MN01,01XXXX,175801954.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627800,MN01,04XXXX,175801954.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,249,627800,MP04,07PROU,225072001.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA11,07XXXX,310999754.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA11,08XXXX,310999754.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA21,07PROU,307958917.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA21,06XXXX,307958917.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA51,02XXXX,192987881.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627100,MA51,04XXXX,192987881.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627400,MD01,04XXXX,140017378.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627400,MD01,08XXXX,140017378.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627400,MD02,05XXXX,86137494.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH01,01XXXX,182379055.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH01,07XXXX,182379055.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH02,02XXXX,159281642.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH02,05XXXX,159281642.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627200,MB03,07XXXX,297751447.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627200,MB05,03XXXX,174346273.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627200,MB05,01XXXX,174346273.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627200,MB06,05XXXX,79374306.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627200,MB06,07PROU,79374306.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH14,01XXXX,267855900.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH14,08XXXX,267855900.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH40,04XXXX,370294415.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH43,02XXXX,306515822.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH43,03XXXX,306515822.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH13,07PROU,284512531.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH13,06XXXX,284512531.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH11,04XXXX,315433815.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH11,02XXXX,315433815.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627300,MC02,03XXXX,186670122.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627300,MC05,06XXXX,232588164.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH33,06XXXX,106458988.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627700,MH33,07PROU,106458988.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627800,MN01,05XXXX,168089409.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627800,MN01,03XXXX,168089409.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,245,627800,MP04,03XXXX,71935830.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627100,MA11,01XXXX,100797130.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627100,MA11,03XXXX,100797130.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627100,MA21,07PROU,264516299.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627100,MA21,07XXXX,264516299.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627100,MA51,04XXXX,255487430.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627400,MD01,03XXXX,121258685.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627400,MD02,05XXXX,337576508.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH01,07PROU,259408950.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH01,01XXXX,259408950.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH02,03XXXX,302775381.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627200,MB03,08XXXX,201671255.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627200,MB03,02XXXX,201671255.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627200,MB05,08XXXX,321960822.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627200,MB05,07PROU,321960822.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627200,MB06,02XXXX,315806320.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH14,04XXXX,254365554.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH40,05XXXX,64788504.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH40,03XXXX,64788504.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH43,03XXXX,304219062.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH43,02XXXX,304219062.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH13,01XXXX,370226931.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH11,07XXXX,265019846.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627300,MC02,03XXXX,102394158.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627300,MC05,06XXXX,197962415.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627700,MH33,03XXXX,339105903.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627800,MN01,04XXXX,314964256.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627800,MP04,03XXXX,388898333.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,241,627800,MP04,05XXXX,388898333.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA11,08XXXX,280273038.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA11,02XXXX,280273038.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA21,07XXXX,322929660.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA21,05XXXX,322929660.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA51,03XXXX,129530197.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627100,MA51,07PROU,129530197.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627400,MD01,02XXXX,68234644.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627400,MD01,01XXXX,68234644.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627400,MD02,05XXXX,135036300.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627400,MD02,03XXXX,135036300.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627700,MH01,04XXXX,214783340.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627700,MH02,06XXXX,221505038.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627200,MB03,07PROU,273606562.0,0,Journal Import Created,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,247,627200,MB05,06XXXX,382196190.0,0,Journal Import Created,
